date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
19-01-16,shot,knife,55,M,W,Statesville,NC,TRUE,other,Not fleeing,FALSE,-81.164,33.836
19-01-16,shot,gun,28,M,W,Valdosta,GA,TRUE,attack,Not fleeing,FALSE,-83.183,31.025
20-01-16,shot,gun,40,M,B,Port Barre,LA,FALSE,attack,Not fleeing,FALSE,-91.948,30.544
20-01-16,shot,gun,33,M,W,Meridianville,AL,FALSE,other,Foot,TRUE,-86.571,34.87
20-01-16,shot,knife,37,M,W,Kerrville,TX,FALSE,other,Other,FALSE,-99.14,30.047
21-01-16,shot,gun,39,M,B,Eufaula,OK,TRUE,attack,Car,FALSE,-95.582,35.287
23-01-16,shot,toy weapon,43,M,W,Clanton,AL,FALSE,other,Not fleeing,TRUE,-86.652,32.852
25-01-16,shot and Tasered,knife,38,M,H,Reno,NV,TRUE,other,Not fleeing,FALSE,-119.804,39.477
26-01-16,shot,gun,55,M,W,Burns,OR,FALSE,other,Not fleeing,FALSE,-119.054,43.586
27-01-16,shot,gun,52,M,W,Mountain Pine,AR,FALSE,attack,Not fleeing,FALSE,-93.169,34.659
27-01-16,shot,gun,32,M,B,Memphis,TN,FALSE,attack,Other,TRUE,-90.033,35.108
27-01-16,shot,gun,31,M,H,Santa Fe,NM,FALSE,attack,Not fleeing,FALSE,-105.992,35.654
27-01-16,shot,knife,27,M,W,Latta,SC,FALSE,other,Not fleeing,FALSE,-79.574,34.354
27-01-16,shot,toy weapon,40,M,A,Lenoir City,TN,TRUE,other,Not fleeing,FALSE,-84.231,35.816
27-01-16,shot,vehicle,31,F,B,Dearborn,MI,TRUE,other,Car,FALSE,-83.208,42.322
27-01-16,shot,gun,30,M,W,Mansfield,TX,FALSE,attack,Car,FALSE,-97.096,32.572
27-01-16,shot,gun,26,M,H,Cobb County,GA,FALSE,attack,Car,FALSE,-84.484,33.923
28-01-16,shot,vehicle,32,F,N,Tacoma,WA,FALSE,other,Not fleeing,FALSE,-122.454,47.234
28-01-16,shot,gun,33,M,W,Omaha,NE,TRUE,attack,Foot,FALSE,-96.017,41.227
28-01-16,shot,gun,19,M,B,Clackamas County,OR,TRUE,other,Not fleeing,FALSE,-122.625,45.409
29-01-16,shot,gun,33,M,B,Lynn,MA,FALSE,attack,Other,FALSE,-70.949,42.465
29-01-16,shot,gun,29,M,B,Irving,TX,FALSE,other,Not fleeing,FALSE,-97.006,32.835
29-01-16,shot,vehicle,41,F,W,Phenix City,AL,FALSE,attack,Car,FALSE,-85.067,32.486
30-01-16,shot,gun,29,M,B,Chicago,IL,FALSE,attack,Not fleeing,FALSE,-87.666,41.761
30-01-16,shot,scissors,38,M,H,Fort Collins,CO,FALSE,other,Not fleeing,FALSE,-105.032,40.592
30-01-16,shot,gun,64,M,H,Rossville,GA,TRUE,attack,Not fleeing,FALSE,-85.269,34.985
30-01-16,shot,gun,42,M,W,Sugar Creek,MO,FALSE,attack,Car,FALSE,-94.425,39.121
31-01-16,shot,knife,46,M,H,Immokalee,FL,FALSE,other,Not fleeing,FALSE,-81.419,26.418
31-01-16,shot,gun,62,M,,Newark,CA,TRUE,attack,Not fleeing,FALSE,-122.052,37.53
31-01-16,shot,gun,42,M,W,Bakersfield,CA,FALSE,attack,Car,FALSE,-118.914,35.296
31-01-16,shot and Tasered,knife,37,M,B,Wilkinsburg,PA,TRUE,attack,Not fleeing,FALSE,-79.882,40.442
31-01-16,shot and Tasered,unarmed,25,M,W,Saginaw,TX,FALSE,attack,Not fleeing,FALSE,-97.391,32.873
01-02-16,shot,toy weapon,36,M,B,Washington,DC,FALSE,attack,Foot,FALSE,-76.925,38.894
01-02-16,shot,gun,21,M,H,Albuquerque,NM,TRUE,attack,Car,TRUE,-106.583,35.094
02-02-16,shot and Tasered,knife,30,M,W,Rancho Cordova,CA,TRUE,other,Not fleeing,FALSE,-121.291,38.596
03-02-16,shot,gun,53,M,W,Schulter,OK,FALSE,attack,Not fleeing,FALSE,-95.953,35.532
03-02-16,shot,gun,31,M,H,Ocala,FL,TRUE,attack,Not fleeing,FALSE,-82.053,29.168
03-02-16,shot,gun,22,M,N,Rosebud,SD,FALSE,attack,Not fleeing,TRUE,-100.626,43.188
04-02-16,shot,knife,24,M,W,Mesa,AZ,TRUE,other,Not fleeing,TRUE,-111.659,33.437
04-02-16,shot,unarmed,36,M,B,San Antonio,TX,FALSE,other,Not fleeing,FALSE,-98.493,29.529
04-02-16,shot,gun,47,M,W,Kansas City,MO,FALSE,attack,Foot,FALSE,-94.511,38.918
04-02-16,shot,toy weapon,54,M,W,Perry Township,OH,FALSE,attack,Not fleeing,FALSE,-81.179,41.729
04-02-16,shot,gun,43,M,H,El Paso,TX,FALSE,attack,Not fleeing,FALSE,-106.49,31.757
05-02-16,shot,,38,M,O,Hilo,HI,FALSE,other,Car,FALSE,-155.066,19.696
05-02-16,shot,gun,30,M,W,Milton,FL,FALSE,other,Car,FALSE,-87.054,30.521
05-02-16,shot,gun,51,M,W,Union Grove,NC,FALSE,attack,Foot,FALSE,-80.904,36.031
05-02-16,shot,gun,55,M,W,Seaside,OR,FALSE,attack,Not fleeing,TRUE,-123.926,45.993
06-02-16,shot,gun,16,M,H,Los Angeles,CA,FALSE,attack,Car,TRUE,-118.294,34.063
07-02-16,shot,gun,23,M,B,Columbus,OH,FALSE,other,Other,FALSE,-83.056,39.945
07-02-16,shot,gun,36,M,W,Austin,AR,FALSE,other,Not fleeing,FALSE,-91.934,34.95
07-02-16,shot,knife,27,M,,Manchester,NJ,FALSE,other,Not fleeing,FALSE,-74.279,39.995
08-02-16,shot,gun,33,M,B,Chester,PA,FALSE,attack,Car,FALSE,-75.402,39.836
08-02-16,shot,unarmed,17,M,B,Austin,TX,FALSE,other,Not fleeing,FALSE,-97.667,30.396
08-02-16,shot,,22,M,B,New Orleans,LA,FALSE,other,Car,FALSE,-90.087,29.939
09-02-16,shot,unarmed,22,M,H,Anaheim,CA,FALSE,undetermined,Not fleeing,TRUE,-117.934,33.843
09-02-16,shot,gun,29,M,O,Hilo,HI,FALSE,attack,Not fleeing,FALSE,-155.066,19.696
10-02-16,shot,gun,41,M,W,Louisville,KY,FALSE,attack,Not fleeing,FALSE,-85.859,38.193
10-02-16,shot,gun,67,M,W,Abingdon,MD,FALSE,attack,Not fleeing,FALSE,-76.309,39.469
10-02-16,shot,gun,36,M,N,Barrow,AK,FALSE,attack,Not fleeing,FALSE,-156.738,71.301
10-02-16,shot,knife,52,M,W,Roseville,MN,TRUE,attack,Not fleeing,TRUE,-93.156,45.006
10-02-16,shot,gun,56,M,O,Henderson County,TX,TRUE,attack,Not fleeing,FALSE,-96.182,32.282
11-02-16,shot,knife,35,M,W,Maiden,NC,TRUE,other,Not fleeing,FALSE,-81.193,35.561
11-02-16,shot,ax,45,M,W,Lancaster,CA,FALSE,other,Not fleeing,FALSE,-118.08,34.682
11-02-16,shot,machete,30,M,B,Columbus,OH,FALSE,attack,Car,FALSE,-82.864,40.064
12-02-16,shot,gun,29,M,B,Boston,MA,TRUE,attack,Not fleeing,FALSE,-71.078,42.308
12-02-16,shot,gun,53,M,W,Fort Worth,TX,FALSE,other,Not fleeing,FALSE,-97.446,32.723
12-02-16,shot,gun,32,F,B,Syracuse,NY,TRUE,other,Not fleeing,FALSE,-76.144,43.069
13-02-16,shot,gun,22,M,B,Baton Rouge,LA,TRUE,attack,Car,TRUE,-91.133,30.468
13-02-16,shot,unarmed,24,M,B,Beckville,TX,FALSE,other,Other,FALSE,-94.465,32.26
13-02-16,shot,unarmed,19,M,B,Arvonia,VA,FALSE,attack,Not fleeing,FALSE,-78.396,37.673
13-02-16,shot and Tasered,gun,29,M,B,Urbandale,IA,FALSE,attack,Not fleeing,TRUE,-93.7,41.649
14-02-16,shot,knife,50,M,W,Bradenton,FL,TRUE,other,Not fleeing,FALSE,-82.499,27.457
14-02-16,shot,gun,29,M,H,Los Angeles,CA,FALSE,other,Not fleeing,FALSE,-118.163,34.022
14-02-16,shot,knife,26,M,W,Van Nuys,CA,FALSE,other,Not fleeing,FALSE,-118.457,34.196
15-02-16,shot,undetermined,39,M,W,Yorba Linda,CA,FALSE,undetermined,Not fleeing,FALSE,-117.741,33.872
15-02-16,shot,gun,52,M,H,Jal,NM,FALSE,attack,Not fleeing,FALSE,-103.426,32.166
16-02-16,shot,knife,51,M,W,Fairfield,CT,TRUE,other,Not fleeing,FALSE,-73.267,41.182
16-02-16,shot,,48,M,W,Republic,MO,FALSE,attack,Car,FALSE,-93.469,37.118
16-02-16,shot,gun,30,M,W,Mena,AR,FALSE,other,Foot,FALSE,-94.249,34.58
17-02-16,shot,toy weapon,37,M,B,Cincinnati,OH,FALSE,other,Other,FALSE,-84.605,39.155
18-02-16,shot,undetermined,30,M,H,Santa Ana,CA,FALSE,undetermined,Not fleeing,FALSE,-117.854,33.748
18-02-16,shot,undetermined,35,M,H,Santa Ana,CA,FALSE,undetermined,Not fleeing,FALSE,-117.85,33.748
18-02-16,shot,gun,32,M,H,Reno,TX,FALSE,attack,Not fleeing,FALSE,-97.578,32.944
18-02-16,shot and Tasered,undetermined,25,M,W,Commerce,GA,FALSE,other,Not fleeing,FALSE,-83.45,34.199
19-02-16,shot,knife,35,M,W,Ogden,UT,TRUE,attack,Not fleeing,FALSE,-111.964,40.267
19-02-16,shot,gun,31,M,W,Elizabethton,TN,FALSE,attack,Not fleeing,FALSE,-82.211,36.349
20-02-16,shot,gun,30,M,H,Anaheim,CA,FALSE,attack,Car,TRUE,-117.952,33.808
20-02-16,shot,gun,23,M,H,Albuquerque,NM,FALSE,attack,Foot,FALSE,-106.72,35.08
20-02-16,shot,gun,41,M,B,Lakewood,WA,FALSE,attack,Car,FALSE,-122.559,47.12
20-02-16,shot,gun,45,M,W,Iuka,MS,TRUE,attack,Not fleeing,FALSE,-88.19,34.812
21-02-16,shot,undetermined,46,M,B,Seattle,WA,FALSE,other,Not fleeing,FALSE,-122.306,47.691
21-02-16,shot,gun,36,F,N,Phoenix,AZ,TRUE,attack,Foot,FALSE,-112.108,33.495
21-02-16,shot,gun,31,F,B,Inglewood,CA,FALSE,other,Not fleeing,FALSE,-118.362,33.962
21-02-16,shot,undetermined,32,M,B,Inglewood,CA,FALSE,other,Not fleeing,FALSE,-118.362,33.962
21-02-16,shot,gun,38,F,N,Houston,AK,FALSE,attack,Not fleeing,FALSE,-149.778,61.585
22-02-16,shot,gun,33,M,H,Denver,CO,FALSE,attack,Other,FALSE,-105.035,39.766
22-02-16,shot,knife,45,M,W,Bakersfield,CA,FALSE,attack,Not fleeing,FALSE,-119.008,35.372
22-02-16,shot,,38,M,W,Mission,TX,TRUE,other,Car,FALSE,-98.324,26.238
22-02-16,shot,toy weapon,22,M,W,Fairborn,OH,FALSE,other,Not fleeing,FALSE,-84.011,39.837
23-02-16,shot,,48,M,B,Baton Rouge,LA,TRUE,attack,Not fleeing,FALSE,-91.175,30.436
23-02-16,shot,gun,36,M,H,Ripon,CA,FALSE,other,Other,FALSE,-121.143,37.776
23-02-16,shot,gun,26,M,W,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE,-112.169,33.596
23-02-16,shot and Tasered,machete,39,M,H,Houston,TX,TRUE,attack,Not fleeing,FALSE,-95.316,29.713
24-02-16,shot,knife,16,M,W,Blue Springs,MO,TRUE,other,Not fleeing,FALSE,-94.288,39.001
24-02-16,shot,gun,58,M,W,Bailey,CO,TRUE,attack,Not fleeing,FALSE,-105.475,39.446
24-02-16,shot,,27,M,H,Phoenix,AZ,FALSE,other,Car,FALSE,-112.221,33.466
24-02-16,shot,,26,M,H,Cerritos,CA,FALSE,attack,Not fleeing,FALSE,-118.1,33.887
24-02-16,shot,unarmed,21,M,B,East Troy,WI,FALSE,other,Car,FALSE,-88.385,42.796
25-02-16,shot,gun,37,M,W,Evans,CO,FALSE,attack,Foot,TRUE,-104.696,40.373
25-02-16,shot,pole,56,M,B,Montgomery,AL,FALSE,undetermined,Not fleeing,TRUE,-86.3,32.367
25-02-16,shot,gun,19,M,W,Silver Springs,NV,FALSE,attack,Not fleeing,TRUE,-119.225,39.415
25-02-16,shot,gun,38,M,B,Hesston,KS,TRUE,attack,Not fleeing,FALSE,-97.425,38.136
26-02-16,shot,toy weapon,18,M,B,Roanoke,VA,TRUE,other,Not fleeing,FALSE,-79.995,37.241
26-02-16,shot,unarmed,35,M,W,Rapid Valley,SD,FALSE,attack,Not fleeing,FALSE,-103.156,44.067
27-02-16,shot,gun,23,M,H,San Antonio,TX,FALSE,attack,Car,TRUE,-98.702,29.498
28-02-16,shot,gun,41,M,W,Ashville,AL,FALSE,attack,Not fleeing,FALSE,-86.254,33.837
28-02-16,shot,gun,44,M,W,Rapid City,SD,TRUE,attack,Not fleeing,FALSE,-103.231,44.081
29-02-16,shot,gun,24,M,B,Raleigh,NC,FALSE,attack,Foot,FALSE,-78.633,35.766
01-03-16,shot,gun,39,M,H,Palm Bay,FL,TRUE,attack,Not fleeing,FALSE,-80.641,28.028
01-03-16,shot,gun,22,M,H,Euless,TX,TRUE,attack,Not fleeing,FALSE,-97.091,32.831
01-03-16,shot,gun,37,M,W,Gautier,MS,FALSE,attack,Not fleeing,FALSE,-88.646,30.447
02-03-16,shot,unarmed,36,M,W,Bel Air,MD,TRUE,other,Not fleeing,FALSE,-76.333,39.492
02-03-16,shot and Tasered,knife,41,M,W,Johnstown,PA,FALSE,other,Not fleeing,FALSE,-78.922,40.327
03-03-16,shot,knife,27,M,H,Gilbert,AZ,FALSE,other,Car,FALSE,-111.777,33.33
04-03-16,shot,undetermined,66,M,,Sims,AR,FALSE,undetermined,,FALSE,-93.691,34.659
04-03-16,shot,unarmed,30,M,W,East Bernstadt,KY,FALSE,undetermined,Not fleeing,FALSE,-84.108,37.19
05-03-16,shot,gun,34,M,W,Cheektowaga,NY,TRUE,attack,Not fleeing,FALSE,-78.715,42.936
05-03-16,shot,gun,22,M,W,Beaumont,TX,TRUE,other,Not fleeing,FALSE,-94.143,30.059
06-03-16,shot,gun,51,M,W,Azle,TX,TRUE,attack,Not fleeing,FALSE,-97.513,32.864
06-03-16,shot,unarmed,42,M,W,Bismarck,ND,FALSE,other,Foot,FALSE,-100.743,46.809
06-03-16,shot,gun,41,M,H,South Gate,CA,FALSE,attack,Other,FALSE,-118.176,33.941
07-03-16,shot,gun,49,M,W,Rochester,NY,TRUE,attack,Not fleeing,FALSE,-77.623,43.238
07-03-16,shot,knife,45,M,W,San Jose,CA,FALSE,other,Not fleeing,FALSE,-121.878,37.324
07-03-16,shot,undetermined,45,M,W,Topeka,KS,FALSE,undetermined,Not fleeing,FALSE,-95.682,39.055
07-03-16,shot,gun,42,M,W,Billings,MT,FALSE,attack,Not fleeing,FALSE,-108.501,45.783
07-03-16,shot,,41,M,H,Carlsbad,NM,FALSE,other,Car,FALSE,-104.277,32.422
08-03-16,shot,toy weapon,27,M,W,Tampa,FL,TRUE,attack,Not fleeing,FALSE,-82.462,28.084
10-03-16,shot,toy weapon,37,M,W,Biloxi,MS,FALSE,other,Not fleeing,FALSE,-88.885,30.396
10-03-16,shot,toy weapon,22,M,B,Reno,NV,TRUE,attack,Foot,FALSE,-119.862,39.678
10-03-16,shot,gun,21,M,H,Long Beach,CA,FALSE,other,Foot,FALSE,-118.203,33.878
10-03-16,shot,gun,50,M,W,Odessa,TX,TRUE,attack,Not fleeing,FALSE,-102.374,31.888
10-03-16,shot,,23,M,H,Colorado City,CO,FALSE,attack,Car,FALSE,-104.835,37.945
11-03-16,shot,gun,25,M,B,Norfolk,VA,FALSE,attack,Not fleeing,TRUE,-76.244,36.93
11-03-16,shot,gun,51,M,W,Rosalia,KS,TRUE,attack,Not fleeing,TRUE,-96.62,37.815
11-03-16,shot,knife,46,M,W,Clinton,IL,TRUE,other,Not fleeing,FALSE,-88.956,40.145
11-03-16,shot,gun,23,M,H,Newark,CA,FALSE,attack,Foot,FALSE,-122.028,37.54
12-03-16,shot,gun,43,M,W,Greensboro,NC,TRUE,attack,Not fleeing,TRUE,-79.809,36.108
12-03-16,shot and Tasered,unarmed,37,M,B,Houston,TX,FALSE,other,Foot,FALSE,-95.337,29.794
12-03-16,shot and Tasered,Taser,20,M,B,Houston,TX,FALSE,attack,Not fleeing,FALSE,-95.488,29.994
13-03-16,shot,,45,M,W,Glendale,CA,TRUE,attack,Car,FALSE,-118.247,34.146
13-03-16,shot,unarmed,16,M,H,Addison,TX,FALSE,undetermined,Car,FALSE,-96.856,32.94
13-03-16,shot,unarmed,30,M,W,Lenoir City,TN,FALSE,other,Car,TRUE,-84.256,35.797
13-03-16,shot,gun,26,M,W,Piedmont,AL,FALSE,attack,Car,FALSE,-85.611,33.925
13-03-16,shot,gun,24,M,B,Chester,PA,FALSE,attack,Not fleeing,FALSE,-75.368,39.845
13-03-16,shot,hammer,38,F,W,Vancouver,WA,TRUE,attack,Not fleeing,FALSE,-122.574,45.682
13-03-16,shot,gun,28,M,B,Landover,MD,FALSE,other,Not fleeing,FALSE,-76.875,38.918
14-03-16,shot,gun,29,M,B,Chicago,IL,FALSE,attack,Foot,FALSE,-87.718,41.871
15-03-16,shot,gun,34,M,W,Russellville,KY,FALSE,other,Foot,FALSE,-86.891,36.852
15-03-16,shot,knife,38,M,W,Evansville,IN,FALSE,other,Car,TRUE,-87.51,37.993
15-03-16,shot,gun,43,M,W,Fort Worth,TX,FALSE,other,Other,TRUE,-97.388,32.73
16-03-16,shot,unarmed,23,M,H,Florence,CA,TRUE,other,Not fleeing,FALSE,-118.241,33.981
16-03-16,shot,gun,33,M,H,San Antonio,TX,TRUE,attack,Not fleeing,FALSE,-98.484,29.363
16-03-16,shot,gun,40,M,W,Anson County,NC,TRUE,attack,Not fleeing,FALSE,-80.188,34.905
17-03-16,shot,gun,38,M,A,Burnsville,MN,TRUE,other,Not fleeing,TRUE,-93.318,44.776
17-03-16,shot,gun,53,M,A,Tampa,FL,FALSE,attack,Not fleeing,FALSE,-82.499,27.889
17-03-16,shot,gun,29,M,B,Houston,TX,FALSE,attack,,FALSE,-95.424,29.99
17-03-16,shot,gun,30,M,B,Houston,TX,FALSE,attack,Not fleeing,FALSE,-95.424,29.99
18-03-16,shot,gun,49,M,,Byron,CA,TRUE,attack,Not fleeing,FALSE,-121.66,37.882
18-03-16,shot,gun,60,M,W,Idaho Falls,ID,FALSE,other,Not fleeing,FALSE,-112.155,43.503
19-03-16,shot,toy weapon,25,F,B,Norfolk,VA,FALSE,attack,Not fleeing,FALSE,-76.191,36.927
19-03-16,shot,undetermined,24,M,W,Covington,LA,FALSE,undetermined,Car,FALSE,-90.06,30.426
19-03-16,shot,gun,21,M,B,Chicago,IL,FALSE,attack,Foot,FALSE,-87.793,41.992
19-03-16,shot,gun,23,M,W,White Plains,KY,FALSE,attack,Other,FALSE,-87.408,37.145
20-03-16,shot,knife,61,M,W,Hopewell,VA,TRUE,other,Not fleeing,TRUE,-77.289,37.291
20-03-16,shot,gun,54,M,W,Fort Littleton,PA,FALSE,attack,Other,FALSE,-77.968,40.071
20-03-16,shot,gun,62,M,H,Fort Wayne,IN,FALSE,attack,Foot,FALSE,-85.133,41.05
20-03-16,shot,toy weapon,16,M,B,Gainesville,FL,TRUE,other,Not fleeing,FALSE,-82.405,29.641
21-03-16,shot,toy weapon,25,M,W,Stamford,CT,TRUE,attack,Not fleeing,FALSE,-73.528,41.114
21-03-16,shot,gun,28,M,W,South Greensburg,PA,TRUE,attack,Car,FALSE,-79.547,40.279
21-03-16,shot and Tasered,knife,76,M,W,Burlington,VT,TRUE,other,Not fleeing,TRUE,-73.216,44.477
22-03-16,shot,pick-axe,25,M,H,Miami,FL,TRUE,other,Not fleeing,FALSE,-80.422,25.597
22-03-16,shot,,33,M,W,Fredericksburg,VA,FALSE,attack,Other,TRUE,-77.481,38.281
23-03-16,shot,gun,51,M,W,Thornton,CO,FALSE,attack,Not fleeing,FALSE,-104.984,39.789
23-03-16,shot,gun,34,M,H,Fresno,CA,FALSE,attack,Foot,TRUE,-119.791,36.77
23-03-16,shot,gun,30,M,B,Raleigh,TN,TRUE,attack,Not fleeing,FALSE,-89.95,35.228
24-03-16,shot,knife,44,M,W,Braintree,MA,FALSE,other,Foot,FALSE,-71.033,42.272
24-03-16,shot,toy weapon,24,M,B,Pawtucket,RI,FALSE,attack,Foot,FALSE,-71.369,41.891
24-03-16,shot,gun,29,M,W,Redlands,CA,FALSE,attack,Not fleeing,FALSE,-117.174,34.06
24-03-16,shot,gun and knife,48,M,H,Pueblo,CO,FALSE,other,Not fleeing,TRUE,-104.564,38.275
24-03-16,shot,gun,19,M,H,Pueblo of Laguna,NM,FALSE,attack,Not fleeing,TRUE,-106.617,35.086
24-03-16,shot,gun,22,M,B,Blue Springs,MO,FALSE,attack,Not fleeing,FALSE,-94.272,39.037
26-03-16,shot,meat cleaver,39,M,H,Lowell,MA,TRUE,other,Not fleeing,FALSE,-71.317,42.632
26-03-16,shot,gun,36,M,W,Grundy,VA,TRUE,other,Not fleeing,FALSE,-82.099,37.278
26-03-16,shot,gun,55,M,W,Myrtle Beach,SC,FALSE,attack,Not fleeing,TRUE,-78.882,33.711
26-03-16,shot,gun,46,M,W,Tampa,FL,TRUE,attack,Not fleeing,FALSE,-82.426,28.054
27-03-16,shot,knife,34,M,W,Lee's Summit,MO,TRUE,other,Not fleeing,FALSE,-94.385,38.989
27-03-16,shot,scissors,27,F,N,Winslow,AZ,TRUE,other,Not fleeing,TRUE,-110.697,35.024
27-03-16,shot,gun,33,M,W,Roswell,NM,TRUE,attack,Not fleeing,TRUE,-104.554,33.385
27-03-16,shot,gun,18,M,B,Kinston,NC,FALSE,other,Not fleeing,FALSE,-77.634,35.331
27-03-16,shot,gun,33,M,W,Splendora,TX,TRUE,attack,Not fleeing,FALSE,-95.161,30.233
29-03-16,shot,gun,51,M,W,Piedmont,SC,TRUE,attack,Not fleeing,FALSE,-82.414,34.783
29-03-16,shot,gun,50,F,W,Aitkin,MN,TRUE,attack,Not fleeing,FALSE,-93.71,46.533
29-03-16,shot and Tasered,flashlight,46,M,W,Clearlake Park,CA,FALSE,attack,Not fleeing,TRUE,-122.655,38.976
30-03-16,shot,gun,33,M,W,Los Angeles,CA,FALSE,attack,Foot,FALSE,-118.139,34.015
30-03-16,shot,gun,25,M,H,Glendale,AZ,FALSE,undetermined,Not fleeing,FALSE,-112.225,33.523
30-03-16,shot,gun,52,M,W,Jackson,GA,FALSE,attack,Not fleeing,FALSE,-83.963,33.282
31-03-16,shot,gun,18,M,B,Baltimore,MD,FALSE,attack,Not fleeing,FALSE,-76.61,39.309
31-03-16,shot,gun,43,M,B,Baltimore,MD,FALSE,attack,Not fleeing,FALSE,-76.61,39.309
31-03-16,shot,gun,34,M,B,Richmond,VA,FALSE,attack,Not fleeing,FALSE,-77.411,37.534
31-03-16,shot,gun,31,M,B,Las Vegas,NV,FALSE,attack,Foot,TRUE,-115.296,36.328
01-04-16,shot,shovel,65,M,H,Lockhart,TX,TRUE,undetermined,Not fleeing,FALSE,-97.669,29.873
01-04-16,shot,gun,37,M,H,Odessa,TX,FALSE,attack,Not fleeing,FALSE,-102.328,31.865
02-04-16,shot,gun,30,M,B,Indianapolis,IN,FALSE,attack,Not fleeing,FALSE,-86.235,39.824
03-04-16,shot,unknown weapon,36,F,W,Macon County,AL,TRUE,other,Not fleeing,TRUE,-85.685,32.373
03-04-16,shot,gun,25,M,W,Austin,TX,FALSE,attack,Foot,FALSE,-97.751,30.27
03-04-16,shot,Taser,69,M,W,Eau Claire,WI,FALSE,attack,Not fleeing,FALSE,-91.546,44.824
03-04-16,shot,unarmed,48,M,W,Raceland,LA,FALSE,undetermined,,FALSE,-90.62,29.736
04-04-16,shot,knife,50,M,H,Minneapolis,MN,TRUE,attack,Not fleeing,FALSE,-93.244,44.962
05-04-16,shot,knife,52,M,W,West Springfield,MA,TRUE,other,Not fleeing,FALSE,-72.627,42.133
05-04-16,shot,unarmed,44,M,B,Indianapolis,IN,FALSE,attack,Not fleeing,TRUE,-86.117,39.797
06-04-16,shot,ax,60,M,W,Oak Hill,OH,FALSE,other,Not fleeing,FALSE,-82.67,38.877
06-04-16,shot,ax,40,F,B,Gallatin,TN,FALSE,attack,Not fleeing,TRUE,-86.436,36.37
06-04-16,shot and Tasered,knife,20,M,H,Sylmar,CA,TRUE,attack,Not fleeing,FALSE,-118.453,34.308
07-04-16,shot,knife,45,M,H,San Francisco,CA,FALSE,other,Not fleeing,FALSE,-122.416,37.762
07-04-16,shot,,44,M,W,Omaha,NE,FALSE,attack,Not fleeing,FALSE,-95.96,41.212
08-04-16,shot,knife,40,M,B,Sacramento,CA,TRUE,other,Foot,FALSE,-121.44,38.482
08-04-16,shot,hatchet,25,F,W,Lake Hallie,WI,TRUE,other,Not fleeing,FALSE,-91.441,44.876
08-04-16,shot,knife,43,M,B,Kentwood,MI,FALSE,other,Not fleeing,TRUE,-85.607,42.897
09-04-16,shot,gun,27,M,B,New Brunswick,NJ,FALSE,attack,Foot,FALSE,-74.468,40.487
09-04-16,shot,gun,19,M,B,Philadelphia,PA,FALSE,attack,Foot,FALSE,-75.143,40.04
10-04-16,shot,gun,39,M,W,Modesto,CA,FALSE,other,Car,FALSE,-120.962,37.649
10-04-16,shot,knife,30,M,W,Rotterdam,NY,TRUE,attack,Not fleeing,FALSE,-73.936,42.776
10-04-16,shot,knife,28,M,H,Los Angeles,CA,FALSE,attack,Not fleeing,FALSE,-118.226,34.049
11-04-16,shot,gun,22,M,H,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.154,36.148
11-04-16,shot,gun,16,M,B,Chicago,IL,FALSE,attack,Foot,FALSE,-87.711,41.867
12-04-16,shot,unarmed,40,M,W,Denver,CO,FALSE,other,Car,FALSE,-104.99,39.737
12-04-16,shot,gun,38,M,H,Benton,IL,FALSE,attack,Car,FALSE,-88.935,37.957
12-04-16,shot,,20,M,W,Noma,FL,FALSE,other,Car,TRUE,-85.808,30.874
13-04-16,shot,undetermined,35,M,B,Stockton,CA,FALSE,attack,Not fleeing,FALSE,-121.295,38.024
13-04-16,shot,gun,52,M,W,Llano,TX,FALSE,attack,Not fleeing,FALSE,-98.639,30.718
13-04-16,shot,gun,26,M,W,Sparta,TN,FALSE,attack,Car,FALSE,-85.493,36.035
14-04-16,shot and Tasered,unarmed,54,M,W,McPherson,KS,TRUE,attack,Not fleeing,FALSE,-97.574,38.377
15-04-16,shot,baseball bat,38,M,H,Lake Elsinore,CA,FALSE,other,Not fleeing,FALSE,-117.333,33.669
15-04-16,shot,gun,52,M,W,Cache,OK,TRUE,attack,Not fleeing,FALSE,-98.603,34.604
15-04-16,shot,undetermined,26,M,W,Muncie,IN,FALSE,attack,Foot,TRUE,-85.339,40.193
16-04-16,shot,gun,53,M,W,Antioch,IL,FALSE,attack,Not fleeing,FALSE,-88.144,42.473
17-04-16,shot,gun,35,F,B,Dayton,OH,FALSE,other,Car,FALSE,-84.243,39.742
17-04-16,shot,unarmed,22,M,W,El Paso,TX,TRUE,other,Not fleeing,FALSE,-106.554,31.872
17-04-16,shot,gun,31,M,B,Vineland,NJ,FALSE,attack,Foot,FALSE,-75.022,39.481
17-04-16,shot,gun,32,M,B,New York,NY,FALSE,attack,Foot,FALSE,-73.805,40.679
17-04-16,shot,,37,M,B,Troy,NY,FALSE,attack,Car,FALSE,-73.683,42.74
18-04-16,shot,gun,28,M,B,Greenbelt,MD,FALSE,attack,Not fleeing,FALSE,-76.901,39.004
18-04-16,shot,gun,18,M,B,Mableton,GA,FALSE,attack,Not fleeing,FALSE,-84.564,33.798
19-04-16,shot,gun,41,M,A,Charlotte,NC,TRUE,attack,Not fleeing,FALSE,-80.936,35.246
