,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
1245,29-03-16,shot and Tasered,flashlight,46.0,M,W,Clearlake Park,CA,False,attack,Not fleeing,True,-122.655,38.976
1246,30-03-16,shot,gun,33.0,M,W,Los Angeles,CA,False,attack,Foot,False,-118.139,34.015
1247,30-03-16,shot,gun,25.0,M,H,Glendale,AZ,False,undetermined,Not fleeing,False,-112.225,33.523
1248,30-03-16,shot,gun,52.0,M,W,Jackson,GA,False,attack,Not fleeing,False,-83.963,33.282
1249,31-03-16,shot,gun,18.0,M,B,Baltimore,MD,False,attack,Not fleeing,False,-76.61,39.309
1250,31-03-16,shot,gun,43.0,M,B,Baltimore,MD,False,attack,Not fleeing,False,-76.61,39.309
1251,31-03-16,shot,gun,34.0,M,B,Richmond,VA,False,attack,Not fleeing,False,-77.411,37.534
1252,31-03-16,shot,gun,31.0,M,B,Las Vegas,NV,False,attack,Foot,True,-115.296,36.328
1253,01-04-16,shot,shovel,65.0,M,H,Lockhart,TX,True,undetermined,Not fleeing,False,-97.669,29.873
1254,01-04-16,shot,gun,37.0,M,H,Odessa,TX,False,attack,Not fleeing,False,-102.32799999999999,31.865
1255,02-04-16,shot,gun,30.0,M,B,Indianapolis,IN,False,attack,Not fleeing,False,-86.235,39.824
1256,03-04-16,shot,unknown weapon,36.0,F,W,Macon County,AL,True,other,Not fleeing,True,-85.685,32.373000000000005
1257,03-04-16,shot,gun,25.0,M,W,Austin,TX,False,attack,Foot,False,-97.751,30.27
1258,03-04-16,shot,Taser,69.0,M,W,Eau Claire,WI,False,attack,Not fleeing,False,-91.546,44.824
1259,03-04-16,shot,unarmed,48.0,M,W,Raceland,LA,False,undetermined,,False,-90.62,29.736
1260,04-04-16,shot,knife,50.0,M,H,Minneapolis,MN,True,attack,Not fleeing,False,-93.244,44.961999999999996
1261,05-04-16,shot,knife,52.0,M,W,West Springfield,MA,True,other,Not fleeing,False,-72.627,42.133
1262,05-04-16,shot,unarmed,44.0,M,B,Indianapolis,IN,False,attack,Not fleeing,True,-86.117,39.797
1263,06-04-16,shot,ax,60.0,M,W,Oak Hill,OH,False,other,Not fleeing,False,-82.67,38.876999999999995
1264,06-04-16,shot,ax,40.0,F,B,Gallatin,TN,False,attack,Not fleeing,True,-86.436,36.37
1265,06-04-16,shot and Tasered,knife,20.0,M,H,Sylmar,CA,True,attack,Not fleeing,False,-118.45299999999999,34.308
1266,07-04-16,shot,knife,45.0,M,H,San Francisco,CA,False,other,Not fleeing,False,-122.416,37.762
1267,07-04-16,shot,,44.0,M,W,Omaha,NE,False,attack,Not fleeing,False,-95.96,41.211999999999996
1268,08-04-16,shot,knife,40.0,M,B,Sacramento,CA,True,other,Foot,False,-121.44,38.482
1269,08-04-16,shot,hatchet,25.0,F,W,Lake Hallie,WI,True,other,Not fleeing,False,-91.441,44.876000000000005
1270,08-04-16,shot,knife,43.0,M,B,Kentwood,MI,False,other,Not fleeing,True,-85.60700000000001,42.897
1271,09-04-16,shot,gun,27.0,M,B,New Brunswick,NJ,False,attack,Foot,False,-74.468,40.486999999999995
1272,09-04-16,shot,gun,19.0,M,B,Philadelphia,PA,False,attack,Foot,False,-75.143,40.04
1273,10-04-16,shot,gun,39.0,M,W,Modesto,CA,False,other,Car,False,-120.962,37.649
1274,10-04-16,shot,knife,30.0,M,W,Rotterdam,NY,True,attack,Not fleeing,False,-73.936,42.776
1275,10-04-16,shot,knife,28.0,M,H,Los Angeles,CA,False,attack,Not fleeing,False,-118.226,34.049
1276,11-04-16,shot,gun,22.0,M,H,Las Vegas,NV,False,attack,Not fleeing,False,-115.154,36.148
1277,11-04-16,shot,gun,16.0,M,B,Chicago,IL,False,attack,Foot,False,-87.711,41.867
1278,12-04-16,shot,unarmed,40.0,M,W,Denver,CO,False,other,Car,False,-104.99,39.736999999999995
1279,12-04-16,shot,gun,38.0,M,H,Benton,IL,False,attack,Car,False,-88.935,37.957
1280,12-04-16,shot,,20.0,M,W,Noma,FL,False,other,Car,True,-85.80799999999999,30.874000000000002
1281,13-04-16,shot,undetermined,35.0,M,B,Stockton,CA,False,attack,Not fleeing,False,-121.295,38.024
1282,13-04-16,shot,gun,52.0,M,W,Llano,TX,False,attack,Not fleeing,False,-98.639,30.718000000000004
1283,13-04-16,shot,gun,26.0,M,W,Sparta,TN,False,attack,Car,False,-85.493,36.035
1284,14-04-16,shot and Tasered,unarmed,54.0,M,W,McPherson,KS,True,attack,Not fleeing,False,-97.574,38.376999999999995
1285,15-04-16,shot,baseball bat,38.0,M,H,Lake Elsinore,CA,False,other,Not fleeing,False,-117.333,33.669000000000004
1286,15-04-16,shot,gun,52.0,M,W,Cache,OK,True,attack,Not fleeing,False,-98.603,34.604
1287,15-04-16,shot,undetermined,26.0,M,W,Muncie,IN,False,attack,Foot,True,-85.339,40.193000000000005
1288,16-04-16,shot,gun,53.0,M,W,Antioch,IL,False,attack,Not fleeing,False,-88.14399999999999,42.473
1289,17-04-16,shot,gun,35.0,F,B,Dayton,OH,False,other,Car,False,-84.243,39.742
1290,17-04-16,shot,unarmed,22.0,M,W,El Paso,TX,True,other,Not fleeing,False,-106.554,31.872
1291,17-04-16,shot,gun,31.0,M,B,Vineland,NJ,False,attack,Foot,False,-75.02199999999999,39.481
1292,17-04-16,shot,gun,32.0,M,B,New York,NY,False,attack,Foot,False,-73.805,40.679
1293,17-04-16,shot,,37.0,M,B,Troy,NY,False,attack,Car,False,-73.683,42.74
1294,18-04-16,shot,gun,28.0,M,B,Greenbelt,MD,False,attack,Not fleeing,False,-76.90100000000001,39.004
1295,18-04-16,shot,gun,18.0,M,B,Mableton,GA,False,attack,Not fleeing,False,-84.564,33.798
1296,19-04-16,shot,gun,41.0,M,A,Charlotte,NC,True,attack,Not fleeing,False,-80.936,35.246
1297,19-04-16,shot,gun,15.0,M,B,St. Louis,MO,False,attack,Other,False,-90.219,38.654
1298,19-04-16,shot,gun,38.0,M,W,Brooksville,AL,False,attack,Car,False,-86.84899999999999,34.172
1299,20-04-16,shot,gun,41.0,M,W,Homestead,FL,False,attack,Not fleeing,False,-80.484,25.493000000000002
1300,20-04-16,shot,unknown weapon,52.0,M,W,Perryville,AR,False,other,Not fleeing,False,-92.795,35.016999999999996
1301,21-04-16,shot,knife,48.0,M,H,Everett,MA,False,other,Not fleeing,False,-71.042,42.403
1302,22-04-16,shot,knife,29.0,M,W,Austin,TX,True,attack,Not fleeing,False,-97.837,30.221
1303,22-04-16,shot,knife,51.0,M,W,Berne,NY,True,attack,Not fleeing,False,-74.183,42.589
1304,23-04-16,shot,,21.0,M,B,Fort Pierce,FL,False,attack,Car,False,-80.344,27.456999999999997
1305,23-04-16,shot,gun,24.0,M,W,Chandler,AZ,True,attack,Not fleeing,False,-111.84100000000001,33.254
1306,23-04-16,shot,gun,18.0,M,W,Antigo,WI,False,attack,Not fleeing,False,-89.152,45.14
1307,23-04-16,shot,gun,30.0,M,W,Norfolk,VA,True,attack,Not fleeing,False,-76.278,36.86
1308,23-04-16,shot and Tasered,,33.0,M,B,Fayetteville,AR,False,other,Car,True,-94.15299999999999,36.098
1309,25-04-16,shot,gun,60.0,F,W,East Flat Rock,NC,True,attack,Not fleeing,False,-82.41799999999999,35.285
1310,26-04-16,shot,gun,28.0,M,W,Lakewood,CO,False,attack,Foot,False,-105.08200000000001,39.724000000000004
1311,26-04-16,shot,gun,26.0,M,B,Chesapeake,VA,True,attack,Not fleeing,True,-76.233,36.817
1312,26-04-16,shot,gun,24.0,F,W,Albuquerque,NM,True,attack,Car,False,-106.527,35.146
1313,26-04-16,shot,gun,44.0,M,W,Kingsbury,TX,False,other,Other,False,-97.823,29.649
1314,27-04-16,shot,machete,34.0,M,A,Atlanta,GA,False,other,Not fleeing,False,-84.26799999999999,33.854
1315,27-04-16,shot,gun,21.0,M,W,Westminster,CO,False,attack,Not fleeing,False,-105.044,39.829
1316,27-04-16,shot,gun,36.0,M,W,Milcreek,UT,False,attack,Not fleeing,False,-111.87200000000001,40.678000000000004
1317,28-04-16,shot,knife,37.0,M,B,Miami,FL,False,attack,Not fleeing,False,-80.206,25.776
1318,28-04-16,shot,gun,53.0,M,W,Boise,ID,True,attack,Not fleeing,True,-116.316,43.553000000000004
1319,28-04-16,shot,,24.0,M,B,Houston,TX,False,other,Car,False,-95.186,29.843000000000004
1320,28-04-16,shot and Tasered,knife,45.0,M,W,Spokane,WA,True,other,Not fleeing,True,-117.412,47.656000000000006
1321,29-04-16,shot,,48.0,M,W,Jackson,MO,False,attack,Car,False,-90.185,32.299
1322,30-04-16,shot,knife,42.0,M,W,Wausau,WI,False,other,Not fleeing,False,-89.62,44.979
1323,30-04-16,shot,knife,33.0,M,W,Spanish Fork,UT,False,other,Foot,False,-111.655,40.115
1324,30-04-16,shot,,55.0,M,W,Florence,AZ,False,attack,Car,False,-111.387,33.031
1325,30-04-16,shot,knife,28.0,M,A,Los Angeles,CA,False,other,Not fleeing,True,-118.47200000000001,34.228
1326,01-05-16,shot,toy weapon,25.0,M,B,Orlando,FL,False,attack,Not fleeing,False,-81.402,28.535999999999998
1327,01-05-16,shot,gun,28.0,M,W,Alamo,TN,True,other,Not fleeing,False,-89.12799999999999,35.851
1328,02-05-16,shot,gun,52.0,M,B,Greenville,SC,False,attack,Not fleeing,False,-82.336,34.902
1329,03-05-16,shot,knife,59.0,M,W,Visalia,CA,False,other,Not fleeing,False,-119.264,36.343
1330,04-05-16,shot,,52.0,M,W,Philadelphia,PA,False,other,Not fleeing,False,-75.25,39.988
1331,04-05-16,shot,gun,39.0,M,W,Burien,WA,False,attack,Car,False,-122.361,47.494
1332,04-05-16,shot,knife,18.0,M,,Temecula,CA,False,other,Not fleeing,False,-117.09,33.478
1333,04-05-16,shot,undetermined,40.0,M,W,Buffalo,MO,False,attack,Not fleeing,False,-78.876,42.928000000000004
1334,05-05-16,shot,,36.0,M,W,Gretna,LA,False,attack,Car,False,-90.05,29.914
1335,05-05-16,shot,gun,38.0,M,B,Milwaukee,WI,False,attack,Foot,True,-88.006,43.13399999999999
1336,05-05-16,shot,gun,26.0,F,B,Orlando,FL,False,attack,Not fleeing,False,-81.442,28.551
1337,06-05-16,shot,gun,,M,B,Weirton,WV,True,other,Not fleeing,False,-80.53699999999999,40.41
1338,07-05-16,shot,gun,29.0,M,W,Lake Stevens,WA,True,other,Not fleeing,False,-122.065,48.048
1339,07-05-16,shot,gun,37.0,M,B,St. Petersburg,FL,False,attack,Other,False,-82.663,27.75
1340,07-05-16,shot and Tasered,knife,29.0,M,O,Presque Isle,ME,False,other,Not fleeing,False,-68.014,46.68600000000001
1341,08-05-16,shot,toy weapon,21.0,M,B,Long Beach,CA,False,other,Not fleeing,False,-118.191,33.795
1342,09-05-16,shot,gun,33.0,M,B,St. Paul,MN,False,attack,Not fleeing,False,-93.096,44.964
1343,09-05-16,shot,unarmed,23.0,M,W,St. Martin,MS,False,attack,Not fleeing,False,-88.844,30.458000000000002
1344,09-05-16,shot,gun,26.0,M,W,Chicago,IL,False,other,Foot,False,-87.726,41.803999999999995
1345,09-05-16,shot,gun,59.0,M,,Hog Valley,FL,False,attack,Not fleeing,False,-81.516,27.665
1346,09-05-16,shot,gun,29.0,M,W,Nacogdoches,TX,True,attack,Other,False,-94.64,31.622
1347,09-05-16,shot,toy weapon,33.0,M,B,El Paso,TX,False,other,Not fleeing,False,-106.41799999999999,31.929000000000002
1348,10-05-16,shot,knife,28.0,M,B,Taunton,MA,True,attack,Not fleeing,False,-71.051,41.863
1349,11-05-16,shot,gun,35.0,M,W,Aurora,CO,False,attack,Car,False,-104.725,39.719
1350,11-05-16,shot,,33.0,M,A,San Diego,CA,False,other,Car,True,-117.056,32.705
1351,11-05-16,shot,gun,24.0,M,B,Greeley,CO,False,attack,Car,False,-104.691,40.385
1352,11-05-16,shot,gun,,M,W,Byng,OK,True,attack,Car,False,-96.666,34.861
1353,13-05-16,shot,gun,28.0,M,H,Boyle Heights,CA,False,attack,Not fleeing,True,-118.20200000000001,34.025999999999996
1354,14-05-16,shot,knife,19.0,M,W,Jacksonsville,FL,True,other,Not fleeing,False,-81.653,30.331
1355,14-05-16,shot,gun,43.0,M,N,Phoenix,AZ,False,attack,Not fleeing,True,-112.139,33.466
1356,14-05-16,shot,gun,59.0,M,W,Osteen,FL,False,attack,Not fleeing,False,-81.134,28.9
1357,14-05-16,shot and Tasered,gun,34.0,M,W,Stockbridge,GA,True,other,Not fleeing,False,-84.191,33.591
1358,15-05-16,shot,gun,35.0,M,W,Shawnee National Forest,IL,False,attack,Foot,False,-88.4,37.547
1359,16-05-16,shot,gun,23.0,M,B,Riverdale,GA,False,attack,Foot,False,-84.449,33.58
1360,17-05-16,shot,ax,36.0,M,W,Siskiyou County,CA,True,other,Not fleeing,False,-121.48,41.961000000000006
1361,18-05-16,shot,knife,46.0,M,W,New York,NY,True,other,Not fleeing,False,-73.987,40.762
1362,18-05-16,shot,gun,44.0,M,W,Sullivan,MO,False,attack,Other,False,-91.181,38.199
1363,18-05-16,shot,gun,20.0,M,H,Phoenix,AZ,False,attack,Not fleeing,False,-111.978,33.378
1364,19-05-16,shot,unarmed,30.0,M,H,Las Vegas,NV,False,attack,Not fleeing,False,-115.124,36.199
1365,19-05-16,shot,unarmed,29.0,F,B,San Francisco,CA,False,other,Car,False,-122.431,37.732
1366,19-05-16,shot,knife,35.0,M,H,Citrus Heights,CA,False,other,Not fleeing,True,-121.27600000000001,38.674
1367,19-05-16,shot,gun,36.0,M,W,Fisty,KY,False,attack,Not fleeing,False,-83.101,37.335
1368,19-05-16,shot,gun,22.0,M,B,Miami,FL,False,other,Not fleeing,False,-80.23,25.844
1369,20-05-16,shot,knife,31.0,M,B,Omaha,NE,False,other,Foot,True,-96.17299999999999,41.292
1370,21-05-16,shot,gun,63.0,M,W,Chesterfield County,SC,False,attack,Not fleeing,False,,
1371,21-05-16,shot,unarmed,38.0,M,W,Oregon City,OR,True,attack,Not fleeing,False,-122.615,45.351000000000006
1372,21-05-16,shot,gun,31.0,M,N,Flagstaff,AZ,True,attack,Not fleeing,True,,
1373,22-05-16,shot,unarmed,27.0,M,B,Hallandale Beach,FL,False,other,Car,True,-80.125,25.980999999999998
1374,22-05-16,shot,gun,35.0,M,H,Oxford,MA,False,attack,Not fleeing,False,,
1375,22-05-16,shot,unarmed,22.0,M,B,Jacksonville,FL,False,other,Car,False,-81.85300000000001,30.234
1376,22-05-16,shot,gun,28.0,M,W,Boulder,CO,True,attack,Not fleeing,False,-105.28200000000001,40.027
1377,23-05-16,shot,gun,26.0,M,N,Flagstaff,AZ,False,attack,Foot,True,-111.655,35.198
1378,24-05-16,shot,knife,22.0,M,W,Gresham,OR,False,other,Not fleeing,False,-122.469,45.507
1379,24-05-16,shot,Taser,57.0,M,,Harrisonville,MO,False,other,Car,False,-94.36200000000001,38.646
1380,24-05-16,shot,gun,31.0,M,H,Albuquerque,NM,False,attack,Not fleeing,False,-106.51,35.069
1381,25-05-16,shot,knife,43.0,M,W,Oklahoma City,OK,True,other,Not fleeing,False,-97.53,35.466
1382,25-05-16,shot,,24.0,M,B,Miami Gardens,FL,False,other,Car,False,-80.241,25.934
1383,26-05-16,shot,gun,29.0,M,W,St. Paul,MN,False,attack,Not fleeing,False,-93.012,44.963
1384,26-05-16,shot,gun,43.0,M,W,Lansing,IL,False,attack,Foot,False,-87.559,41.586000000000006
1385,26-05-16,shot,gun,,M,,San Antonio,TX,False,other,Not fleeing,False,-98.65,29.418000000000003
1386,26-05-16,shot,undetermined,21.0,M,B,Washington Park,IL,False,undetermined,Foot,False,-90.09700000000001,38.632
1387,26-05-16,shot,gun,19.0,M,H,Solvang,CA,False,attack,Car,False,,
1388,26-05-16,shot,knife,48.0,F,W,Sneads,FL,False,other,Not fleeing,False,-84.941,30.708000000000002
1389,26-05-16,shot,gun,25.0,M,H,Socorro,NM,False,attack,Car,False,-106.89200000000001,34.058
1390,27-05-16,shot,gun,59.0,M,W,Indianapolis,IN,False,attack,Not fleeing,False,-86.16,39.727
1391,28-05-16,shot,gun,50.0,M,B,Eastaboga,AL,False,attack,Not fleeing,False,-86.01899999999999,33.607
1392,28-05-16,shot,gun,58.0,M,W,Albuquerque,NM,False,attack,Not fleeing,True,-106.601,35.128
1393,29-05-16,shot,gun,25.0,M,H,Houston,TX,True,attack,Not fleeing,False,-95.573,29.774
1394,29-05-16,shot,knife,32.0,M,W,Deland,FL,False,other,Not fleeing,False,-81.3,28.978
1395,29-05-16,shot,gun,53.0,M,W,Clinton,NC,False,attack,Not fleeing,True,-78.32300000000001,34.998000000000005
1396,29-05-16,shot and Tasered,unarmed,38.0,M,W,Stoneville,NC,False,other,Car,False,-79.907,36.467
1397,30-05-16,shot,gun,70.0,M,W,Tualatin,OR,False,attack,Not fleeing,False,-122.77600000000001,45.388999999999996
1398,30-05-16,shot,gun,33.0,M,B,Tucson,AZ,False,attack,Not fleeing,False,-110.90100000000001,32.24
1399,31-05-16,shot,knife,36.0,M,W,Bend,OR,False,other,Not fleeing,False,-121.34200000000001,43.968
1400,01-06-16,shot,gun,,M,,Phoenix,AZ,False,attack,Not fleeing,False,-112.221,33.466
1401,01-06-16,shot,gun,21.0,M,B,Newnan,GA,False,attack,Foot,True,,
1402,01-06-16,shot,gun,51.0,M,W,Berea,KY,False,attack,Foot,False,-84.20100000000001,37.604
1403,02-06-16,shot,knife,43.0,M,B,Norfolk,VA,True,other,Not fleeing,True,-76.282,36.848
1404,02-06-16,shot,gun,18.0,M,B,Charlotte,NC,False,other,Not fleeing,True,-80.757,35.291
1405,03-06-16,shot,knife,33.0,M,W,Wasilla,AK,False,other,Not fleeing,False,-149.439,61.581
1406,03-06-16,shot,knife,34.0,M,N,Parker,AZ,False,other,Not fleeing,False,-112.139,33.863
1407,04-06-16,shot,undetermined,31.0,M,W,Yreka,CA,False,attack,Not fleeing,False,-122.634,41.735
1408,04-06-16,shot,gun,35.0,M,B,Eufaula,AL,False,attack,Other,True,,
1409,04-06-16,shot,knife,31.0,M,W,Muncie,IN,True,other,Not fleeing,True,-85.40100000000001,40.173
1410,05-06-16,shot,gun,31.0,M,W,Cape Coral,FL,False,other,Car,False,-81.991,26.555999999999997
1411,06-06-16,shot,gun,23.0,M,B,Columbus,OH,False,attack,Not fleeing,False,-82.977,40.009
1412,06-06-16,shot,knife,25.0,M,O,Hilo,HI,False,other,Not fleeing,False,-155.066,19.685
1413,07-06-16,shot,unarmed,25.0,M,W,Wagoner,OK,False,other,Car,True,-95.384,35.946999999999996
1414,07-06-16,shot,vehicle,21.0,M,H,Turlock,CA,False,other,Not fleeing,False,-120.874,37.493
1415,07-06-16,shot,gun,49.0,M,B,Norman,VA,False,other,Not fleeing,False,-78.657,37.431999999999995
1416,07-06-16,shot,gun,63.0,M,W,Stockbridge,GA,False,attack,Not fleeing,False,-84.19,33.593
1417,08-06-16,shot,gun,43.0,M,H,Kansas City,MO,False,attack,Not fleeing,False,-94.54799999999999,39.062
1418,09-06-16,shot,gun,34.0,M,W,Birmingham,AL,False,attack,Car,False,-86.788,33.515
1419,09-06-16,shot,gun,38.0,M,W,York,PA,False,attack,,False,-76.708,39.972
1420,09-06-16,shot,gun,52.0,M,B,Port Arthur,TX,False,other,Foot,False,-93.986,29.955
1421,09-06-16,shot,gun,68.0,M,W,Ishpeming Township,MI,True,attack,Not fleeing,True,-87.68799999999999,46.608999999999995
1422,09-06-16,shot,baton,,M,,Somerton,AZ,False,attack,Not fleeing,False,,
1423,10-06-16,shot,baseball bat,29.0,M,W,Iredell County,NC,False,other,Not fleeing,False,-80.935,35.966
1424,10-06-16,shot,gun,32.0,M,H,Pueblo,CO,False,attack,Foot,False,-104.645,38.295
1425,10-06-16,shot,gun,50.0,M,H,Yakima,WA,False,attack,Not fleeing,True,-120.59899999999999,46.567
1426,10-06-16,shot,gun,31.0,M,B,Los Angeles,CA,False,attack,Not fleeing,False,-118.333,33.989000000000004
1427,11-06-16,shot,gun,27.0,M,B,Tupelo,MS,False,attack,Car,False,-88.73700000000001,34.251999999999995
1428,11-06-16,shot,spear,31.0,M,H,Maywood,CA,False,other,Not fleeing,False,-118.193,33.994
1429,12-06-16,shot,gun,29.0,M,O,Orlando,FL,True,attack,Not fleeing,True,-81.377,28.52
1430,12-06-16,shot,knife,23.0,M,W,Eagle Mountain,UT,True,other,Not fleeing,False,-112.001,40.314
1431,12-06-16,shot,gun,61.0,M,B,Hiseville,KY,False,attack,Car,False,-85.821,37.095
1432,13-06-16,shot,gun,33.0,M,W,Schenectady,NY,False,attack,Not fleeing,False,-73.954,42.802
1433,13-06-16,shot,gun,18.0,M,B,Mobile,AL,False,other,Not fleeing,False,-88.096,30.706
1434,13-06-16,shot,gun,80.0,M,H,Tiverton,RI,False,attack,Car,False,-71.199,41.656000000000006
1435,13-06-16,shot,undetermined,43.0,M,W,Vancouver,WA,False,undetermined,Car,False,-122.661,45.638999999999996
1436,14-06-16,shot,,50.0,M,H,Boise,ID,False,other,Car,True,-116.289,43.647
1437,14-06-16,shot,gun,47.0,M,W,Odessa,MO,False,attack,Not fleeing,False,-93.954,38.999
1438,14-06-16,shot,gun,54.0,M,O,Amarillo,TX,False,attack,Not fleeing,False,-101.863,35.17
1439,14-06-16,shot,undetermined,22.0,M,H,Chula Vista,CA,False,attack,Not fleeing,False,-116.961,32.662
1440,15-06-16,shot,,43.0,M,W,Tulsa,OK,False,attack,Car,False,-95.93299999999999,36.177
1441,15-06-16,shot,gun,38.0,M,W,Pembine,WI,True,attack,Car,False,,
1442,16-06-16,shot,gun,36.0,M,W,Butte,MT,False,attack,Not fleeing,True,-112.546,46.007
1443,16-06-16,shot,,30.0,M,H,Westminster,CO,False,attack,Car,False,-105.054,39.852
1444,16-06-16,shot,gun,59.0,M,W,Montpelier,OH,True,other,Not fleeing,False,-84.689,41.64
1445,16-06-16,shot,gun,21.0,M,H,Albuquerque,NM,False,attack,Car,False,,
1446,18-06-16,shot,toy weapon,34.0,M,W,Huntsville,AL,False,attack,Not fleeing,True,-86.62700000000001,34.736
1447,18-06-16,shot,,17.0,M,W,Carmichael,CA,False,other,Car,False,-121.333,38.634
1448,18-06-16,shot,unarmed,37.0,M,B,Tupelo,MS,False,attack,Foot,False,-88.72,34.245
1449,19-06-16,shot,gun,25.0,M,B,New York,NY,False,attack,Not fleeing,False,-73.866,40.817
1450,19-06-16,shot,gun,30.0,M,,Fort Walton Beach,FL,False,other,Not fleeing,False,-86.625,30.421
1451,20-06-16,shot,gun,23.0,M,B,Hardeeville,SC,False,attack,Not fleeing,False,-81.082,32.283
1452,20-06-16,shot and Tasered,knife,20.0,M,W,Lake Havasu City,AZ,False,other,Not fleeing,True,-114.324,34.494
1453,21-06-16,shot,toy weapon,19.0,M,W,Peterborough,NH,True,attack,Car,False,-71.917,42.922
1454,21-06-16,shot,gun,50.0,M,W,Casper,WY,True,attack,Not fleeing,False,-106.305,42.85
1455,21-06-16,shot,chair,24.0,M,H,Lawndale,NC,True,attack,Not fleeing,False,-81.473,35.429
1456,22-06-16,shot,gun,25.0,M,W,Colorado Springs,CO,False,attack,Not fleeing,False,-104.76700000000001,38.795
1457,22-06-16,shot,,20.0,M,B,Birmingham,AL,False,attack,Car,False,-86.721,33.534
1458,22-06-16,shot,knife,37.0,M,W,Wellington,FL,False,other,Not fleeing,False,-80.265,26.663
1459,22-06-16,shot,gun,44.0,M,B,Walls,MS,False,attack,Foot,False,-90.096,34.961999999999996
1460,22-06-16,shot,unarmed,22.0,M,B,Atlanta,GA,False,undetermined,Other,False,-84.37,33.811
1461,22-06-16,shot,gun,31.0,M,W,Bellville,TX,False,attack,Not fleeing,True,-96.198,29.916999999999998
1462,23-06-16,shot,gun,25.0,M,B,Wauwatosa,WI,False,other,Not fleeing,True,-88.038,43.101000000000006
1463,23-06-16,shot,gun,,M,B,Belleville,IL,False,attack,Foot,False,-90.008,38.547
1464,23-06-16,shot,gun,29.0,M,,Hanover,NM,False,undetermined,Not fleeing,False,-108.064,32.873000000000005
1465,24-06-16,shot,gun,36.0,M,B,Paterson,NJ,False,attack,Not fleeing,False,-74.164,40.911
1466,24-06-16,shot,gun,50.0,M,W,Farmington,AR,False,attack,Not fleeing,False,-94.235,36.041
1467,24-06-16,shot,gun,42.0,F,W,Fulshear,TX,True,attack,Not fleeing,False,-95.9,29.693
1468,24-06-16,shot,gun,42.0,M,H,Oklahoma City,OK,True,other,Other,False,-97.493,35.338
1469,24-06-16,shot,gun,26.0,M,H,Riverview,FL,False,attack,Not fleeing,False,-82.34700000000001,27.888
1470,25-06-16,shot,unarmed,19.0,M,W,Fresno,CA,True,other,Car,True,-119.67299999999999,36.779
1471,25-06-16,shot,gun,59.0,M,W,Pinellas Park,FL,False,attack,Not fleeing,False,-82.71,27.86
1472,25-06-16,shot,gun,,M,,Buckeye,AZ,False,attack,Not fleeing,True,-112.56200000000001,33.428000000000004
1473,25-06-16,shot and Tasered,unarmed,36.0,M,H,Gainesville,GA,False,attack,Other,False,,
